"message_id","id","type","trx_type","amount","transaction_date","end_to_end_id","payer_identification","payer_mobile_no","payer_alias_name","payee_identification","payee_mobile_no","payee_alias_name","terminal_id","group_merch_id","consumer_id","filler","invoice_no","network_fee","interchange_fee","payee_bank","payer_bank","point_of_initiation_method","merchant_category_code","tip_or_convenience_indicator","tip_surcharge","country_code","merchant_name","merchant_city","state","reason","onus","additional_info"
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7700K4ZX,CR,MT-P2P-AA,0.2000,2024-05-07,WLTIBE7700K4ZX,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K50C,CR,MT-P2P-AA,0.1000,2024-05-07,WLTIBE7200K50C,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000177,"0096892000177",USER2@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7700K5S9,CR,MT-P2P-AA,0.2000,2024-05-07,WLTIBE7700K5S9,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000177,"0096892000177",USER2@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K5SG,CR,MT-P2P-AA,0.3000,2024-05-07,WLTIBE7400K5SG,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000177,"0096892000177",USER2@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K5SU,CR,MT-P2P-AA,0.1000,2024-05-07,WLTIBE7800K5SU,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K51N,CR,MT-P2P-AA,0.2000,2024-05-07,WLTIBE7900K51N,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K51X,CR,MT-P2P-AA,0.3000,2024-05-07,WLTIBE7900K51X,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K52J,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7100K52J,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000177,"0096892000177",USER2@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K5U8,CR,MT-P2P-AA,11.0000,2024-05-07,WLTIBE7800K5U8,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,WLTI001M0096896096050,"0096896096050",JAYA960960501@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jaya####n  T,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K5UD,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7300K5UD,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K5VA,CR,MT-P2P-AA,15.0000,2024-05-07,WLTIBE7600K5VA,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,WLTI001M0096896096052,"0096896096052",GOKU960960521001@WLTI,,,,,,,,WLTI,WLTI,,,,,,Gokul  K,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K5VC,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7800K5VC,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000177,"0096892000177",USER2@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K53M,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7000K53M,WLTI001M0096892000177,"0096892000177",USER2@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni#####shii,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7500K54B,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7500K54B,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,WLTI001M0096896096050,"0096896096050",JAYA960960501@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jaya####n  T,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7500K54L,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7500K54L,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,WLTI001M0096896096052,"0096896096052",GOKU960960521001@WLTI,,,,,,,,WLTI,WLTI,,,,,,Gokul  K,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K5ZQ,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7600K5ZQ,WLTI001M0096895818264,"0096895818264",YASM95818264@WLTI,WLTI001M0096890090107,"0096890090107",TEST90090107@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K6XM,CR,MT-P2P-AA,1.5000,2024-05-07,WLTIBE7600K6XM,WLTI001M0096891425361,"0096891425361",YASM@WLTI,WLTI001M0096890090107,"0096890090107",TEST90090107@WLTI,,,,,,,,WLTI,WLTI,,,,,,JULI########RONE,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K6YA,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7000K6YA,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,WLTI001M0096896096050,"0096896096050",JAYA960960501@WLTI,,,,,,,,WLTI,WLTI,,,,,,Jaya####n  T,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K6BW,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7400K6BW,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OPAY001M0096891300313,"0096891300313",TURKI1@OPAY,,,,,,,,OPAY,WLTI,,,,,,Turk############tafa,,ACSC,,false,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K742,CR,MT-P2P-AA,9.0000,2024-05-07,WLTIBE7800K742,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096895731303,"0096895731303",THAFSEER336@OIFC,,,,,,,,OIFC,WLTI,,,,,,THAF############HAGI,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7500K6DL,CR,MT-P2P-AA,25.0000,2024-05-07,WLTIBE7500K6DL,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096895731303,"0096895731303",THAFSEER336@OIFC,,,,,,,,OIFC,WLTI,,,,,,THAF############HAGI,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K74Y,CR,MT-P2P-AA,6.0000,2024-05-07,WLTIBE7000K74Y,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096899379741,"0096899379741",AMIT0511@OIFC,,,,,,,,OIFC,WLTI,,,,,,AMIT# SEN,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K759,CR,MT-P2P-AA,30.0000,2024-05-07,WLTIBE7100K759,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096899379741,"0096899379741",AMIT0511@OIFC,,,,,,,,OIFC,WLTI,,,,,,AMIT# SEN,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K6FD,CR,MT-P2P-AA,7.0000,2024-05-07,WLTIBE7900K6FD,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096878487148,"0096878487148",AMMOUEI@OIFC,,,,,,,,OIFC,WLTI,,,,,,MOHA############MMAD,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K6FM,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7800K6FM,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096878487148,"0096878487148",AMMOUEI@OIFC,,,,,,,,OIFC,WLTI,,,,,,MOHA############MMAD,,RJCT,1105,false,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K78X,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7300K78X,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096878487148,"0096878487148",AMMOUEI@OIFC,,,,,,,,OIFC,WLTI,,,,,,MOHA############MMAD,,ACSC,,false,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K6J6,CR,MT-P2P-AA,5.0000,2024-05-07,WLTIBE7600K6J6,WLTI001M0096894000942,"0096894000942",JOHN94000942@WLTI,WLTI001M0096894000944,"0096894000944",JOHN94000944@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K7AB,CR,MT-P2P-AA,11.0000,2024-05-07,WLTIBE7300K7AB,WLTI001M0096894000966,"0096894000966",JOHN94000966@WLTI,WLTI001M0096894000965,"0096894000965",JOHN94000965@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K7AU,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7200K7AU,WLTI001M0096894000964,"0096894000964",JOHN94000964@WLTI,WLTI001M0096894000963,"0096894000963",JOHN94000963@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K6LQ,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7800K6LQ,WLTI001M0096894000960,"0096894000960",JOHN94000960@WLTI,WLTI001M0096894000962,"0096894000962",JOHN94000962@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K6NG,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7000K6NG,WLTI001M0096898098067,"0096898098067",KAKK98098067@WLTI,WLTI001M0096898098066,"0096898098066",HARS9809806612345678@WLTI,,,,,,,,WLTI,WLTI,,,,,,Hars#########i  R,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K6PH,CR,MT-P2P-AA,500.0000,2024-05-07,WLTIBE7300K6PH,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,WLTI001M0096892000122,"0096892000122",ETNI92000122@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####asbj,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K7JI,CR,MT-P2P-AA,2.0000,2024-05-07,WLTIBE7400K7JI,WLTI001M0096894001314,"0096894001314",JOHN94001314@WLTI,WLTI001M0096894001312,"0096894001312",JOHN94001312@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,13,true,Wallet maximum Balance Limit breached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7500K7NZ,CR,MT-P2P-AA,400.0000,2024-05-07,WLTIBE7500K7NZ,WLTI001M0096898098069,"0096898098069",TABA98098069@WLTI,WLTI001M0096898098068,"0096898098068",PRAB98098068@WLTI,,,,,,,,WLTI,WLTI,,,,,,Prab###a  S,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K7OI,CR,MT-P2P-AA,300.0000,2024-05-07,WLTIBE7400K7OI,WLTI001M0096898098069,"0096898098069",TABA98098069@WLTI,WLTI001M0096898098068,"0096898098068",PRAB98098068@WLTI,,,,,,,,WLTI,WLTI,,,,,,Prab###a  S,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K7ON,CR,MT-P2P-AA,300.0000,2024-05-07,WLTIBE7900K7ON,WLTI001M0096898098069,"0096898098069",TABA98098069@WLTI,WLTI001M0096898098068,"0096898098068",PRAB98098068@WLTI,,,,,,,,WLTI,WLTI,,,,,,Prab###a  S,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K7OY,CR,MT-P2P-AA,4.0000,2024-05-07,WLTIBE7000K7OY,WLTI001M0096898098068,"0096898098068",PRAB98098068@WLTI,WLTI001M0096898098069,"0096898098069",TABA98098069@WLTI,,,,,,,,WLTI,WLTI,,,,,,Taba##a  S,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K8FE,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7200K8FE,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096878487148,"0096878487148",AMMOUEI@OIFC,,,,,,,,OIFC,WLTI,,,,,,MOHA############MMAD,,ACSC,,false,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7800K8IM,CR,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7800K8IM,WLTI001M0096890977520,"0096890977520",PAVE90977520@WLTI,OIFC001M0096878487148,"0096878487148",AMMOUEI@OIFC,,,,,,,,OIFC,WLTI,,,,,,MOHA############MMAD,,ACSC,,false,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K8W2,CR,MT-P2P-AA,1.1000,2024-05-07,WLTIBE7200K8W2,WLTI001M0096890000055,"0096890000055",YASM90000055@WLTI,WLTI001M0096891425361,"0096891425361",YASM@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K88Q,CR,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7200K88Q,WLTI001M0096895234870,"0096895234870",INTL95234870@WLTI,WLTI001M0096895234810,"0096895234810",ALIX95234810@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali #Test,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K37B,DB,MT-P2P-AA,2.0000,2024-05-07,WLTIBE7100K37B,WLTI001M0096890000600,"0096890000600",KARI90000600@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########## Acc,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K37N,DB,MT-P2P-AA,3.0000,2024-05-07,WLTIBE7300K37N,WLTI001M0096892321003,"0096892321003",KARI92321003@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari######t QA,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K40Q,DB,MT-P2P-AA,5.0000,2024-05-07,WLTIBE7000K40Q,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari### UAT,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K41K,DB,MT-P2P-AA,6.0000,2024-05-07,WLTIBE7000K41K,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari### UAT,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K42U,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7600K42U,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K43R,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7900K43R,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari### UAT,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K3CO,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7400K3CO,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,ACSC,,true,
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7200K3D6,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7200K3D6,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K3DF,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7100K3DF,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7400K3E2,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7400K3E2,WLTI001M0096890006000,"0096890006000",KARI90006000@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari############name,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7600K49I,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7600K49I,WLTI001M0096891002030,"0096891002030",KARI91002030@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,RJCT,18,true,Payment Rejected by the Payee
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K3HX,DB,MT-P2P-AA,2.0000,2024-05-07,WLTIBE7300K3HX,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,WLTI001M0096891002030,"0096891002030",KARI91002030@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari### UAT,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K3ID,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7900K3ID,WLTI001M0096894001834,"0096894001834",JOHN94001834@WLTI,WLTI001M0096894001833,"0096894001833",JOHN94001833@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K3J7,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7900K3J7,WLTI001M0096894000859,"0096894000859",JOHN94000859@WLTI,WLTI001M0096894000860,"0096894000860",JOHN94000860@WLTI,,,,,,,,WLTI,WLTI,,,,,,John###### Doe,,RJCT,10,true,Transaction not permitted
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K4CY,DB,MT-P2P-AA,30.0000,2024-05-07,WLTIBE7000K4CY,WLTI001M0096890000600,"0096890000600",KARI90000600@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########## Acc,,RJCT,10,true,Transaction not permitted
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7900K3LP,DB,MT-P2P-AA,50.0000,2024-05-07,WLTIBE7900K3LP,WLTI001M0096890000600,"0096890000600",KARI90000600@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########## Acc,,RJCT,10,true,Transaction not permitted
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7700K4KD,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7700K4KD,WLTI001M0096890000600,"0096890000600",KARI90000600@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari########## Acc,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K6O0,DB,MT-P2P-AA,5.0000,2024-05-07,WLTIBE7000K6O0,WLTI001M0096890000020,"0096890000020",KARI90000020@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########gain,,RJCT,10,true,Transaction not permitted
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K7E5,DB,MT-P2P-AA,10.0000,2024-05-07,WLTIBE7100K7E5,WLTI001M0096891002030,"0096891002030",KARI91002030@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7000K8MK,DB,MT-P2P-AA,3.0000,2024-05-07,WLTIBE7000K8MK,WLTI001M0096891002030,"0096891002030",KARI91002030@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7300K7ZB,DB,MT-P2P-AA,10.0000,2024-05-07,WLTIBE7300K7ZB,WLTI001M0096891002030,"0096891002030",KARI91002030@WLTI,WLTI001M0096890000250,"0096890000250",KARI90000250@WLTI,,,,,,,,WLTI,WLTI,,,,,,Kari##########ting,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-39639-1715066760526-1:7:99:1:1,WLTIBE7100K84T,DB,MT-P2P-AA,1.0000,2024-05-07,WLTIBE7100K84T,WLTI001M0096895234870,"0096895234870",INTL95234870@WLTI,WLTI001M0096892000100,"0096892000100",ETNIK@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ali ####ting,,RJCT,1105,true,Reply timeout reached
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF400KQY4,CR,MT-P2P-AA,82.0000,2024-05-15,WLTIBEF400KQY4,WLTI001M0096890999979,"0096890999979",PETR90999979@WLTI,WLTI001M0096890999978,"0096890999978",KNEE@WLTI,,,,,,,,WLTI,WLTI,,,,,,petr########yttl,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF200KQ6U,CR,MT-P2P-AA,3.7900,2024-05-15,WLTIBEF200KQ6U,WLTI001M0096890999979,"0096890999979",PETR90999979@WLTI,WLTI001M0096890999978,"0096890999978",KNEE@WLTI,,,,,,,,WLTI,WLTI,,,,,,petr########yttl,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF000KR1W,CR,MT-P2P-AA,2.0000,2024-05-15,WLTIBEF000KR1W,WLTI001M0096891477414,"0096891477414",JOEX91477414@WLTI,WLTI001M0096890806040,"0096890806040",VOJT90806040@WLTI,,,,,,,,WLTI,WLTI,,,,,,Vojt#######anek,,RJCT,17,true,Technical error
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF100KR7H,CR,MT-P2P-AA,10.0000,2024-05-15,WLTIBEF100KR7H,WLTI001M0096894242424,"0096894242424",ROBIN@WLTI,WLTI001M0096890000055,"0096890000055",YASM90000055@WLTI,,,,,,,,WLTI,WLTI,,,,,,Yasm######aher,,RJCT,1001,true,Payment Timed Out
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF200KRMS,CR,MT-P2P-AA,4.0000,2024-05-15,WLTIBEF200KRMS,WLTI001M0096890999978,"0096890999978",KNEE@WLTI,WLTI001M0096890999979,"0096890999979",PETR90999979@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr########yttl,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF900KSIX,CR,MT-P2P-AA,1.0000,2024-05-15,WLTIBEF900KSIX,WLTI001M0096890999978,"0096890999978",KNEE@WLTI,WLTI001M0096890999979,"0096890999979",PETR90999979@WLTI,,,,,,,,WLTI,WLTI,,,,,,Petr########yttl,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF700KSJP,CR,MT-P2P-AA,0.9000,2024-05-15,WLTIBEF700KSJP,WLTI001M0096890999979,"0096890999979",PETR90999979@WLTI,WLTI001M0096890999978,"0096890999978",KNEE@WLTI,,,,,,,,WLTI,WLTI,,,,,,petr########yttl,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF000KS0M,CR,MT-P2B-AA,8.6250,2024-05-15,"20240312135856",WLTI001M0096896096050,"0096896096050",JAYA96096050@WLTI,OPAY001C18000000000000289,"18000000000000289",,,,,,,,,OPAY,WLTI,,,,,,Carrefour super makt,MUSCAT   GHUBRA,ACSC,,false,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF400KS4W,CR,MT-P2P-AA,1.0000,2024-05-15,WLTIBEF400KS4W,WLTI001M0096891011116,"0096891011116",EMAX91011116@WLTI,WLTI001M0096891011117,"0096891011117",EMAX91011117@WLTI,,,,,,,,WLTI,WLTI,,,,,,Ema ######teen,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF300KT1N,CR,MT-P2P-AA,1.0000,2024-05-15,WLTIBEF300KT1N,WLTI001M0096890000055,"0096890000055",YASM90000055@WLTI,WLTI001M0096892000300,"0096892000300",ETNIKG@WLTI,,,,,,,,WLTI,WLTI,,,,,,Etni####ashi,,ACSC,,true,
ID:htmpca01-40443-1715763420246-1:3:55:1:2,WLTIBEF500KSAH,CR,MT-P2P-AA,1.0000,2024-05-15,WLTIBEF500KSAH,WLTI001M0096891011113,"0096891011113",EMAX91011113@WLTI,WLTI001M0096895746457,"0096895746457",AKBA95746457@WLTI,,,,,,,,WLTI,WLTI,,,,,,Akba########loev,,ACSC,,true,
